Match Id,Team,Opponent,Bowling,O,M,R,W,ER
439,United Arab Emirates,Scotland,Mohammad Naveed,4.0,0.0,26.0,1.0,6.5
439,United Arab Emirates,Scotland,Manjula Guruge,2.0,0.0,28.0,0.0,14.0
439,United Arab Emirates,Scotland,Amjad Javed,2.0,0.0,24.0,0.0,12.0
439,United Arab Emirates,Scotland,Mohammad Shahzad,1.0,0.0,17.0,0.0,17.0
439,United Arab Emirates,Scotland,Mohammad Tauqir,1.0,0.0,13.0,0.0,13.0
440,Netherlands,Afghanistan,Michael Swart,1.0,0.0,1.0,0.0,1.0
440,Netherlands,Afghanistan,Mudassar Bukhari,4.0,0.0,25.0,2.0,6.25
440,Netherlands,Afghanistan,Timm van der Gugten,4.0,0.0,32.0,0.0,8.0
440,Netherlands,Afghanistan,Roelof van der Merwe,4.0,0.0,47.0,2.0,11.75
440,Netherlands,Afghanistan,Michael Rippon,2.0,0.0,8.0,0.0,4.0
440,Netherlands,Afghanistan,Pieter Seelaar,1.0,0.0,8.0,0.0,8.0
440,Netherlands,Afghanistan,Ahsan Malik,4.0,0.0,36.0,3.0,9.0
440,Afghanistan,Netherlands,Dawlat Zadran,3.4,0.0,17.0,3.0,4.64
440,Afghanistan,Netherlands,Mohammad Nabi,4.0,0.0,26.0,2.0,6.5
440,Afghanistan,Netherlands,Hamid Hassan,3.0,0.0,26.0,1.0,8.67
440,Afghanistan,Netherlands,Mirwais Ashraf,4.0,0.0,27.0,0.0,6.75
440,Afghanistan,Netherlands,Sharafuddin Ashraf,4.0,0.0,27.0,3.0,6.75
440,Afghanistan,Netherlands,Samiullah Shinwari,1.0,0.0,5.0,0.0,5.0
441,Afghanistan,United Arab Emirates,Dawlat Zadran,4.0,1.0,46.0,1.0,11.5
441,Afghanistan,United Arab Emirates,Mohammad Nabi,4.0,0.0,36.0,0.0,9.0
441,Afghanistan,United Arab Emirates,Hamid Hassan,4.0,0.0,29.0,2.0,7.25
441,Afghanistan,United Arab Emirates,Mirwais Ashraf,4.0,0.0,21.0,2.0,5.25
441,Afghanistan,United Arab Emirates,Sharafuddin Ashraf,4.0,0.0,30.0,0.0,7.5
441,United Arab Emirates,Afghanistan,Mohammad Naveed,3.0,0.0,40.0,0.0,13.33
441,United Arab Emirates,Afghanistan,Amjad Javed,3.2,0.0,37.0,1.0,11.1
441,United Arab Emirates,Afghanistan,Rohan Mustafa,2.0,0.0,23.0,0.0,11.5
441,United Arab Emirates,Afghanistan,Ahmed Raza,4.0,0.0,31.0,0.0,7.75
441,United Arab Emirates,Afghanistan,Mohammad Shahzad,1.0,0.0,4.0,0.0,4.0
441,United Arab Emirates,Afghanistan,Umair Ali,2.0,0.0,13.0,1.0,6.5
441,United Arab Emirates,Afghanistan,Mohammad Tauqir,2.0,0.0,20.0,0.0,10.0
442,Scotland,Netherlands,Alasdair Evans,4.0,0.0,24.0,5.0,6.0
442,Scotland,Netherlands,Safyaan Sharif,4.0,0.0,39.0,0.0,9.75
442,Scotland,Netherlands,Joshua Davey,4.0,0.0,39.0,0.0,9.75
442,Scotland,Netherlands,Mark Watt,4.0,0.0,41.0,1.0,10.25
442,Scotland,Netherlands,Michael Leask,3.0,0.0,33.0,0.0,11.0
442,Scotland,Netherlands,Richie Berrington,1.0,0.0,14.0,0.0,14.0
442,Netherlands,Scotland,Timm van der Gugten,3.0,0.0,23.0,0.0,7.67
442,Netherlands,Scotland,Mudassar Bukhari,2.5,0.0,22.0,3.0,7.76
442,Netherlands,Scotland,Ahsan Malik,3.0,0.0,41.0,0.0,13.67
442,Netherlands,Scotland,Roelof van der Merwe,4.0,0.0,22.0,2.0,5.5
442,Netherlands,Scotland,Pieter Seelaar,3.0,0.0,19.0,2.0,6.33
442,Netherlands,Scotland,Michael Rippon,4.0,0.0,28.0,1.0,7.0
443,Netherlands,United Arab Emirates,Mudassar Bukhari,2.0,0.0,27.0,0.0,13.5
443,Netherlands,United Arab Emirates,Timm van der Gugten,3.0,0.0,21.0,1.0,7.0
443,Netherlands,United Arab Emirates,Ahsan Malik,4.0,1.0,17.0,2.0,4.25
443,Netherlands,United Arab Emirates,Paul van Meekeren,2.0,0.0,17.0,0.0,8.5
443,Netherlands,United Arab Emirates,Roelof van der Merwe,4.0,0.0,10.0,2.0,2.5
443,Netherlands,United Arab Emirates,Michael Rippon,3.0,0.0,14.0,2.0,4.67
443,Netherlands,United Arab Emirates,Peter Borren,2.0,0.0,10.0,0.0,5.0
443,United Arab Emirates,Netherlands,Nasir Aziz,4.0,0.0,21.0,0.0,5.25
443,United Arab Emirates,Netherlands,Manjula Guruge,2.0,0.0,18.0,1.0,9.0
443,United Arab Emirates,Netherlands,Mohammad Naveed,2.0,0.0,10.0,1.0,5.0
443,United Arab Emirates,Netherlands,Mohammad Tauqir,4.0,1.0,22.0,0.0,5.5
443,United Arab Emirates,Netherlands,Umair Ali,2.0,0.0,15.0,0.0,7.5
443,United Arab Emirates,Netherlands,Fayyaz Ahmed,3.0,0.0,29.0,1.0,9.67
443,United Arab Emirates,Netherlands,Mohammad Shahzad,0.1,0.0,6.0,0.0,36.0
444,Scotland,Afghanistan,Michael Leask,4.0,0.0,24.0,2.0,6.0
444,Scotland,Afghanistan,Alasdair Evans,4.0,0.0,36.0,0.0,9.0
444,Scotland,Afghanistan,Mark Watt,2.0,0.0,41.0,0.0,20.5
444,Scotland,Afghanistan,Safyaan Sharif,4.0,0.0,44.0,0.0,11.0
444,Scotland,Afghanistan,Con de Lange,4.0,0.0,44.0,1.0,11.0
444,Scotland,Afghanistan,Richie Berrington,2.0,0.0,20.0,0.0,10.0
444,Afghanistan,Scotland,Dawlat Zadran,3.2,0.0,35.0,1.0,10.5
444,Afghanistan,Scotland,Mohammad Nabi,4.0,0.0,25.0,3.0,6.25
444,Afghanistan,Scotland,Hamid Hassan,4.0,0.0,29.0,3.0,7.25
444,Afghanistan,Scotland,Mirwais Ashraf,4.0,0.0,26.0,2.0,6.5
444,Afghanistan,Scotland,Sharafuddin Ashraf,2.0,0.0,34.0,0.0,17.0
444,Afghanistan,Scotland,Samiullah Shinwari,2.0,0.0,18.0,0.0,9.0
445,Ireland,Nepal,Alex Cusack,2.0,1.0,7.0,1.0,3.5
445,Ireland,Nepal,Craig Young,3.0,0.0,19.0,1.0,6.33
445,Ireland,Nepal,John Mooney,2.0,0.0,7.0,2.0,3.5
445,Ireland,Nepal,Stuart Thompson,3.3,0.0,10.0,3.0,2.86
445,Ireland,Nepal,Kevin O'Brien,4.0,0.0,8.0,3.0,2.0
445,Nepal,Ireland,Paras Khadka,2.0,0.0,8.0,0.0,4.0
445,Nepal,Ireland,Sompal Kami,3.0,0.0,28.0,2.0,9.33
445,Nepal,Ireland,Sagar Pun,2.0,0.0,12.0,0.0,6.0
445,Nepal,Ireland,Basant Regmi,1.0,0.0,6.0,0.0,6.0
447,Papua New Guinea,Ireland,Loa Nou,4.0,0.0,24.0,1.0,6.0
447,Papua New Guinea,Ireland,Norman Vanua,4.0,0.0,22.0,1.0,5.5
447,Papua New Guinea,Ireland,Willie Gavera,4.0,1.0,17.0,3.0,4.25
447,Papua New Guinea,Ireland,John Reva,4.0,0.0,26.0,1.0,6.5
447,Papua New Guinea,Ireland,Charles Amini,1.0,0.0,7.0,0.0,7.0
447,Papua New Guinea,Ireland,Assad Vala,2.0,0.0,13.0,1.0,6.5
447,Papua New Guinea,Ireland,Mahuru Dai,1.0,0.0,13.0,0.0,13.0
447,Ireland,Papua New Guinea,Tyrone Kane,3.0,0.0,19.0,3.0,6.33
447,Ireland,Papua New Guinea,Alex Cusack,4.0,0.0,27.0,1.0,6.75
447,Ireland,Papua New Guinea,John Mooney,3.5,0.0,38.0,2.0,9.91
447,Ireland,Papua New Guinea,Stuart Thompson,3.0,0.0,15.0,0.0,5.0
447,Ireland,Papua New Guinea,Kevin O'Brien,4.0,0.0,11.0,2.0,2.75
447,Ireland,Papua New Guinea,George Dockrell,1.0,0.0,9.0,0.0,9.0
448,Hong Kong,Nepal,Tanwir Afzal,4.0,0.0,35.0,1.0,8.75
448,Hong Kong,Nepal,Haseeb Amjad,4.0,0.0,16.0,4.0,4.0
448,Hong Kong,Nepal,Aizaz Khan,4.0,0.0,7.0,1.0,1.75
448,Hong Kong,Nepal,Irfan Ahmed,4.0,0.0,30.0,2.0,7.5
448,Hong Kong,Nepal,Nadeem Ahmed,1.0,0.0,7.0,0.0,7.0
448,Hong Kong,Nepal,Nizakat Khan,3.0,0.0,10.0,1.0,3.33
448,Nepal,Hong Kong,Paras Khadka,3.1,1.0,10.0,0.0,3.16
448,Nepal,Hong Kong,Sompal Kami,3.0,0.0,27.0,1.0,9.0
448,Nepal,Hong Kong,Shakti Gauchan,4.0,0.0,21.0,0.0,5.25
448,Nepal,Hong Kong,Jitendra Mukhiya,2.0,0.0,10.0,0.0,5.0
448,Nepal,Hong Kong,Sagar Pun,3.0,0.0,19.0,0.0,6.33
448,Nepal,Hong Kong,Basant Regmi,4.0,0.0,16.0,4.0,4.0
449,Papua New Guinea,Nepal,Loa Nou,3.0,0.0,15.0,0.0,5.0
449,Papua New Guinea,Nepal,Norman Vanua,3.0,0.0,17.0,1.0,5.67
449,Papua New Guinea,Nepal,Willie Gavera,3.0,0.0,23.0,0.0,7.67
449,Papua New Guinea,Nepal,John Reva,4.0,0.0,11.0,2.0,2.75
449,Papua New Guinea,Nepal,Mahuru Dai,4.0,0.0,13.0,2.0,3.25
449,Papua New Guinea,Nepal,Assad Vala,2.4,0.0,7.0,2.0,2.63
449,Nepal,Papua New Guinea,Shakti Gauchan,3.0,0.0,16.0,0.0,5.33
449,Nepal,Papua New Guinea,Sompal Kami,3.0,0.0,14.0,1.0,4.67
449,Nepal,Papua New Guinea,Karan KC,1.0,0.0,16.0,0.0,16.0
449,Nepal,Papua New Guinea,Paras Khadka,4.0,0.0,29.0,0.0,7.25
449,Nepal,Papua New Guinea,Basant Regmi,3.1,0.0,22.0,1.0,6.95
450,Zimbabwe,India,Prosper Utseya,4.0,0.0,30.0,0.0,7.5
450,Zimbabwe,India,Chris Mpofu,4.0,0.0,33.0,3.0,8.25
450,Zimbabwe,India,Taurai Muzarabani,3.0,0.0,36.0,0.0,12.0
450,Zimbabwe,India,Neville Madziva,4.0,0.0,46.0,0.0,11.5
450,Zimbabwe,India,Graeme Cremer,4.0,1.0,20.0,1.0,5.0
450,Zimbabwe,India,Sikandar Raza,1.0,0.0,2.0,0.0,2.0
450,India,Zimbabwe,Bhuvneshwar Kumar,4.0,0.0,22.0,0.0,5.5
450,India,Zimbabwe,Sandeep Sharma,3.0,0.0,34.0,0.0,11.33
450,India,Zimbabwe,Mohit Sharma,3.0,0.0,8.0,1.0,2.67
450,India,Zimbabwe,Axar Patel,4.0,0.0,17.0,3.0,4.25
450,India,Zimbabwe,Harbhajan Singh,4.0,0.0,29.0,2.0,7.25
450,India,Zimbabwe,Stuart Binny,2.0,0.0,8.0,0.0,4.0
451,Ireland,Hong Kong,Alex Cusack,4.0,0.0,26.0,0.0,6.5
451,Ireland,Hong Kong,Craig Young,3.0,1.0,17.0,1.0,5.67
451,Ireland,Hong Kong,Stuart Thompson,2.0,0.0,13.0,0.0,6.5
451,Ireland,Hong Kong,John Mooney,3.0,0.0,18.0,2.0,6.0
451,Ireland,Hong Kong,George Dockrell,4.0,0.0,21.0,2.0,5.25
451,Ireland,Hong Kong,Kevin O'Brien,4.0,0.0,32.0,3.0,8.0
451,Hong Kong,Ireland,Tanwir Afzal,4.0,1.0,9.0,0.0,2.25
451,Hong Kong,Ireland,Haseeb Amjad,4.0,0.0,40.0,2.0,10.0
451,Hong Kong,Ireland,Aizaz Khan,2.0,0.0,29.0,1.0,14.5
451,Hong Kong,Ireland,Nizakat Khan,4.0,0.0,17.0,0.0,4.25
451,Hong Kong,Ireland,Irfan Ahmed,4.0,0.0,11.0,3.0,2.75
451,Hong Kong,Ireland,Nadeem Ahmed,2.0,0.0,15.0,0.0,7.5
452,India,Zimbabwe,Bhuvneshwar Kumar,4.0,0.0,26.0,2.0,6.5
452,India,Zimbabwe,Sandeep Sharma,4.0,0.0,39.0,1.0,9.75
452,India,Zimbabwe,Stuart Binny,2.0,0.0,14.0,1.0,7.0
452,India,Zimbabwe,Mohit Sharma,4.0,0.0,28.0,2.0,7.0
452,India,Zimbabwe,Murali Vijay,2.0,0.0,9.0,0.0,4.5
452,India,Zimbabwe,Axar Patel,4.0,0.0,23.0,1.0,5.75
452,Zimbabwe,India,Prosper Utseya,3.0,0.0,18.0,0.0,6.0
452,Zimbabwe,India,Taurai Muzarabani,3.0,0.0,23.0,1.0,7.67
452,Zimbabwe,India,Chris Mpofu,3.0,0.0,26.0,1.0,8.67
452,Zimbabwe,India,Justice Chibhabha,1.0,0.0,9.0,0.0,9.0
452,Zimbabwe,India,Sean Williams,4.0,0.0,31.0,1.0,7.75
452,Zimbabwe,India,Graeme Cremer,4.0,0.0,18.0,3.0,4.5
452,Zimbabwe,India,Sikandar Raza,2.0,0.0,9.0,0.0,4.5
453,Hong Kong,Afghanistan,Tanwir Afzal,4.0,0.0,32.0,0.0,8.0
453,Hong Kong,Afghanistan,Haseeb Amjad,4.0,1.0,28.0,3.0,7.0
453,Hong Kong,Afghanistan,Nadeem Ahmed,4.0,0.0,25.0,1.0,6.25
453,Hong Kong,Afghanistan,Irfan Ahmed,3.0,0.0,33.0,1.0,11.0
453,Hong Kong,Afghanistan,Aizaz Khan,4.0,0.0,30.0,1.0,7.5
453,Hong Kong,Afghanistan,Anshuman Rath,1.0,0.0,12.0,0.0,12.0
453,Afghanistan,Hong Kong,Dawlat Zadran,4.0,0.0,30.0,0.0,7.5
453,Afghanistan,Hong Kong,Shapoor Zadran,4.0,0.0,31.0,2.0,7.75
453,Afghanistan,Hong Kong,Mirwais Ashraf,4.0,0.0,22.0,1.0,5.5
453,Afghanistan,Hong Kong,Sharafuddin Ashraf,4.0,0.0,28.0,0.0,7.0
453,Afghanistan,Hong Kong,Mohammad Nabi,4.0,0.0,42.0,1.0,10.5
454,Afghanistan,Papua New Guinea,Mohammad Nabi,4.0,0.0,12.0,1.0,3.0
454,Afghanistan,Papua New Guinea,Dawlat Zadran,4.0,0.0,24.0,1.0,6.0
454,Afghanistan,Papua New Guinea,Shapoor Zadran,4.0,0.0,9.0,2.0,2.25
454,Afghanistan,Papua New Guinea,Mirwais Ashraf,4.0,0.0,30.0,1.0,7.5
454,Afghanistan,Papua New Guinea,Hamid Hassan,4.0,0.0,36.0,1.0,9.0
454,Papua New Guinea,Afghanistan,Norman Vanua,3.2,0.0,19.0,2.0,5.7
454,Papua New Guinea,Afghanistan,Loa Nou,3.0,0.0,26.0,0.0,8.67
454,Papua New Guinea,Afghanistan,Chad Soper,4.0,0.0,22.0,0.0,5.5
454,Papua New Guinea,Afghanistan,Willie Gavera,2.0,0.0,10.0,0.0,5.0
454,Papua New Guinea,Afghanistan,Mahuru Dai,2.0,0.0,23.0,0.0,11.5
454,Papua New Guinea,Afghanistan,Charles Amini,4.0,0.0,23.0,2.0,5.75
455,Scotland,Hong Kong,Alasdair Evans,4.0,1.0,17.0,3.0,4.25
455,Scotland,Hong Kong,Joshua Davey,3.4,0.0,40.0,1.0,10.91
455,Scotland,Hong Kong,Safyaan Sharif,4.0,0.0,29.0,3.0,7.25
455,Scotland,Hong Kong,Robert Taylor,4.0,0.0,17.0,3.0,4.25
455,Scotland,Hong Kong,Con de Lange,3.0,0.0,9.0,0.0,3.0
455,Scotland,Hong Kong,Richie Berrington,1.0,0.0,3.0,0.0,3.0
455,Hong Kong,Scotland,Tanwir Afzal,2.0,0.0,34.0,1.0,17.0
455,Hong Kong,Scotland,Haseeb Amjad,2.2,1.0,15.0,1.0,6.43
455,Hong Kong,Scotland,Nadeem Ahmed,2.0,0.0,21.0,0.0,10.5
455,Hong Kong,Scotland,Irfan Ahmed,3.0,0.0,26.0,2.0,8.67
455,Hong Kong,Scotland,Aizaz Khan,3.0,0.0,20.0,1.0,6.67
456,Afghanistan,Oman,Dawlat Zadran,4.0,0.0,21.0,2.0,5.25
456,Afghanistan,Oman,Shapoor Zadran,4.0,0.0,20.0,1.0,5.0
456,Afghanistan,Oman,Mirwais Ashraf,4.0,0.0,32.0,2.0,8.0
456,Afghanistan,Oman,Aftab Alam,4.0,0.0,23.0,2.0,5.75
456,Afghanistan,Oman,Mohammad Nabi,4.0,0.0,21.0,0.0,5.25
456,Oman,Afghanistan,Rajeshkumar Ranpura,4.0,0.0,17.0,2.0,4.25
456,Oman,Afghanistan,Munis Ansari,3.5,0.0,38.0,2.0,9.91
456,Oman,Afghanistan,Mehran Khan,4.0,0.0,32.0,0.0,8.0
456,Oman,Afghanistan,Mohammad Nadeem,4.0,0.0,20.0,1.0,5.0
456,Oman,Afghanistan,Khawar Ali,3.0,0.0,22.0,0.0,7.33
457,Netherlands,Ireland,Michael Swart,1.0,0.0,9.0,0.0,9.0
457,Netherlands,Ireland,Timm van der Gugten,3.5,0.0,16.0,2.0,4.17
457,Netherlands,Ireland,Mudassar Bukhari,4.0,0.0,28.0,4.0,7.0
457,Netherlands,Ireland,Paul van Meekeren,4.0,0.0,14.0,2.0,3.5
457,Netherlands,Ireland,Roelof van der Merwe,4.0,0.0,24.0,1.0,6.0
457,Netherlands,Ireland,Peter Borren,1.0,0.0,13.0,0.0,13.0
457,Netherlands,Ireland,Pieter Seelaar,2.0,0.0,21.0,0.0,10.5
457,Ireland,Netherlands,Alex Cusack,3.0,0.0,21.0,1.0,7.0
457,Ireland,Netherlands,Craig Young,4.0,0.0,28.0,1.0,7.0
457,Ireland,Netherlands,John Mooney,3.1,0.0,19.0,0.0,6.0
457,Ireland,Netherlands,George Dockrell,4.0,0.0,35.0,0.0,8.75
457,Ireland,Netherlands,Kevin O'Brien,4.0,0.0,26.0,3.0,6.5
460,Sri Lanka,Pakistan,Binura Fernando,4.0,0.0,38.0,1.0,9.5
460,Sri Lanka,Pakistan,Angelo Mathews,4.0,0.0,33.0,1.0,8.25
460,Sri Lanka,Pakistan,Lasith Malinga,4.0,0.0,46.0,1.0,11.5
460,Sri Lanka,Pakistan,Jeffrey Vandersay,4.0,0.0,25.0,0.0,6.25
460,Sri Lanka,Pakistan,Thisara Perera,4.0,0.0,30.0,2.0,7.5
460,Pakistan,Sri Lanka,Anwar Ali,4.0,0.0,27.0,2.0,6.75
460,Pakistan,Sri Lanka,Sohail Tanvir,4.0,0.0,29.0,3.0,7.25
460,Pakistan,Sri Lanka,Mohammad Irfan,4.0,0.0,25.0,0.0,6.25
460,Pakistan,Sri Lanka,Shahid Afridi,4.0,0.0,31.0,0.0,7.75
460,Pakistan,Sri Lanka,Imad Wasim,3.0,0.0,21.0,1.0,7.0
460,Pakistan,Sri Lanka,Shoaib Malik,1.0,0.0,9.0,1.0,9.0
461,Pakistan,Sri Lanka,Anwar Ali,4.0,0.0,40.0,1.0,10.0
461,Pakistan,Sri Lanka,Sohail Tanvir,4.0,0.0,44.0,1.0,11.0
461,Pakistan,Sri Lanka,Shoaib Malik,3.0,0.0,16.0,2.0,5.33
461,Pakistan,Sri Lanka,Mohammad Irfan,4.0,0.0,31.0,1.0,7.75
461,Pakistan,Sri Lanka,Shahid Afridi,4.0,0.0,30.0,1.0,7.5
461,Pakistan,Sri Lanka,Imad Wasim,1.0,0.0,8.0,0.0,8.0
461,Sri Lanka,Pakistan,Binura Fernando,3.2,0.0,33.0,2.0,9.9
461,Sri Lanka,Pakistan,Shehan Jayasuriya,4.0,0.0,37.0,1.0,9.25
461,Sri Lanka,Pakistan,Thisara Perera,4.0,0.0,27.0,1.0,6.75
461,Sri Lanka,Pakistan,Milinda Siriwardana,2.0,0.0,17.0,1.0,8.5
461,Sri Lanka,Pakistan,Jeffrey Vandersay,2.0,0.0,19.0,0.0,9.5
461,Sri Lanka,Pakistan,Lasith Malinga,4.0,0.0,40.0,1.0,10.0
462,Zimbabwe,New Zealand,Prosper Utseya,2.0,0.0,30.0,0.0,15.0
462,Zimbabwe,New Zealand,Taurai Muzarabani,3.0,0.0,34.0,1.0,11.33
462,Zimbabwe,New Zealand,Chris Mpofu,3.0,0.0,24.0,0.0,8.0
462,Zimbabwe,New Zealand,Justice Chibhabha,2.0,0.0,18.0,0.0,9.0
462,Zimbabwe,New Zealand,Sean Williams,4.0,0.0,28.0,3.0,7.0
462,Zimbabwe,New Zealand,Graeme Cremer,3.0,0.0,28.0,1.0,9.33
462,Zimbabwe,New Zealand,Sikandar Raza,3.0,0.0,32.0,0.0,10.67
462,New Zealand,Zimbabwe,Adam Milne,4.0,0.0,10.0,2.0,2.5
462,New Zealand,Zimbabwe,Mitchell McClenaghan,4.0,0.0,33.0,2.0,8.25
462,New Zealand,Zimbabwe,James Neesham,3.0,0.0,21.0,1.0,7.0
462,New Zealand,Zimbabwe,Nathan McCullum,4.0,0.0,25.0,1.0,6.25
462,New Zealand,Zimbabwe,Ish Sodhi,4.0,0.0,15.0,1.0,3.75
462,New Zealand,Zimbabwe,Grant Elliott,1.0,0.0,7.0,1.0,7.0
463,South Africa,New Zealand,Kyle Abbott,4.0,0.0,27.0,0.0,6.75
463,South Africa,New Zealand,Kagiso Rabada,4.0,0.0,29.0,2.0,7.25
463,South Africa,New Zealand,Morne Morkel,4.0,0.0,37.0,0.0,9.25
463,South Africa,New Zealand,David Wiese,4.0,0.0,24.0,2.0,6.0
463,South Africa,New Zealand,Aaron Phangiso,4.0,0.0,29.0,2.0,7.25
463,New Zealand,South Africa,Douglas Bracewell,3.0,0.0,17.0,1.0,5.67
463,New Zealand,South Africa,Adam Milne,3.5,0.0,23.0,1.0,6.0
463,New Zealand,South Africa,Mitchell McClenaghan,3.0,0.0,33.0,1.0,11.0
463,New Zealand,South Africa,George Worker,2.0,0.0,19.0,1.0,9.5
463,New Zealand,South Africa,Nathan McCullum,4.0,0.0,34.0,0.0,8.5
463,New Zealand,South Africa,Grant Elliott,1.0,0.0,12.0,0.0,12.0
463,New Zealand,South Africa,Kane Williamson,1.0,0.0,9.0,0.0,9.0
464,South Africa,New Zealand,Aaron Phangiso,4.0,0.0,40.0,1.0,10.0
464,South Africa,New Zealand,Kyle Abbott,4.0,0.0,44.0,0.0,11.0
464,South Africa,New Zealand,Kagiso Rabada,4.0,0.0,30.0,3.0,7.5
464,South Africa,New Zealand,David Wiese,4.0,0.0,26.0,1.0,6.5
464,South Africa,New Zealand,Eddie Leie,3.0,0.0,32.0,1.0,10.67
464,South Africa,New Zealand,Farhaan Behardien,1.0,0.0,4.0,1.0,4.0
464,New Zealand,South Africa,Nathan McCullum,4.0,0.0,31.0,2.0,7.75
464,New Zealand,South Africa,Adam Milne,4.0,0.0,27.0,1.0,6.75
464,New Zealand,South Africa,Mitchell McClenaghan,4.0,0.0,28.0,2.0,7.0
464,New Zealand,South Africa,James Neesham,3.0,0.0,22.0,1.0,7.33
464,New Zealand,South Africa,Ish Sodhi,4.0,0.0,27.0,2.0,6.75
464,New Zealand,South Africa,Grant Elliott,1.0,0.0,10.0,0.0,10.0
465,Australia,England,Mitchell Starc,4.0,0.0,32.0,1.0,8.0
465,Australia,England,Nathan Coulter-Nile,4.0,0.0,24.0,1.0,6.0
465,Australia,England,Pat Cummins,4.0,0.0,25.0,2.0,6.25
465,Australia,England,Mitchell Marsh,2.0,0.0,21.0,0.0,10.5
465,Australia,England,Glenn Maxwell,2.0,0.0,12.0,0.0,6.0
465,Australia,England,Marcus Stoinis,1.0,0.0,13.0,0.0,13.0
465,Australia,England,Shane Watson,2.0,0.0,33.0,0.0,16.5
465,Australia,England,Cameron Boyce,1.0,0.0,19.0,0.0,19.0
465,England,Australia,David Willey,4.0,0.0,34.0,2.0,8.5
465,England,Australia,Steven Finn,4.0,0.0,39.0,1.0,9.75
465,England,Australia,Reece Topley,4.0,0.0,35.0,1.0,8.75
465,England,Australia,Adil Rashid,3.0,0.0,32.0,0.0,10.67
465,England,Australia,Ben Stokes,4.0,0.0,29.0,1.0,7.25
465,England,Australia,Moeen Ali,1.0,0.0,3.0,1.0,3.0
466,Zimbabwe,Pakistan,Prosper Utseya,4.0,0.0,32.0,0.0,8.0
466,Zimbabwe,Pakistan,Justice Chibhabha,3.0,0.0,18.0,3.0,6.0
466,Zimbabwe,Pakistan,Tinashe Panyangara,2.0,0.0,8.0,1.0,4.0
466,Zimbabwe,Pakistan,Luke Jongwe,2.0,0.0,9.0,1.0,4.5
466,Zimbabwe,Pakistan,Graeme Cremer,4.0,0.0,21.0,1.0,5.25
466,Zimbabwe,Pakistan,Sean Williams,4.0,0.0,34.0,1.0,8.5
466,Zimbabwe,Pakistan,Sikandar Raza,1.0,0.0,12.0,0.0,12.0
466,Pakistan,Zimbabwe,Imad Wasim,4.0,0.0,11.0,4.0,2.75
466,Pakistan,Zimbabwe,Sohail Tanvir,4.0,0.0,24.0,1.0,6.0
466,Pakistan,Zimbabwe,Wahab Riaz,4.0,0.0,27.0,1.0,6.75
466,Pakistan,Zimbabwe,Imran Khan,4.0,0.0,29.0,0.0,7.25
466,Pakistan,Zimbabwe,Shahid Afridi,3.0,0.0,23.0,0.0,7.67
466,Pakistan,Zimbabwe,Shoaib Malik,1.0,0.0,7.0,0.0,7.0
467,Zimbabwe,Pakistan,Justice Chibhabha,2.0,0.0,13.0,0.0,6.5
467,Zimbabwe,Pakistan,Tinashe Panyangara,4.0,0.0,27.0,2.0,6.75
467,Zimbabwe,Pakistan,Luke Jongwe,4.0,0.0,24.0,2.0,6.0
467,Zimbabwe,Pakistan,Sean Williams,4.0,0.0,26.0,0.0,6.5
467,Zimbabwe,Pakistan,Graeme Cremer,4.0,0.0,25.0,1.0,6.25
467,Zimbabwe,Pakistan,Prosper Utseya,2.0,0.0,20.0,1.0,10.0
467,Pakistan,Zimbabwe,Sohail Tanvir,4.0,0.0,18.0,1.0,4.5
467,Pakistan,Zimbabwe,Mohammad Irfan,4.0,0.0,25.0,2.0,6.25
467,Pakistan,Zimbabwe,Imad Wasim,4.0,0.0,14.0,1.0,3.5
467,Pakistan,Zimbabwe,Shahid Afridi,4.0,0.0,26.0,0.0,6.5
467,Pakistan,Zimbabwe,Imran Khan,4.0,0.0,35.0,2.0,8.75
468,South Africa,India,Kyle Abbott,4.0,0.0,29.0,2.0,7.25
468,South Africa,India,Kagiso Rabada,4.0,0.0,32.0,0.0,8.0
468,South Africa,India,Marchant de Lange,4.0,0.0,47.0,0.0,11.75
468,South Africa,India,Chris Morris,4.0,0.0,46.0,1.0,11.5
468,South Africa,India,Imran Tahir,3.0,0.0,35.0,0.0,11.67
468,South Africa,India,Jean-Paul Duminy,1.0,0.0,8.0,0.0,8.0
468,India,South Africa,Bhuvneshwar Kumar,4.0,0.0,40.0,0.0,10.0
468,India,South Africa,Sreenath Aravind,3.4,0.0,44.0,1.0,12.0
468,India,South Africa,Mohit Sharma,4.0,0.0,40.0,0.0,10.0
468,India,South Africa,Axar Patel,4.0,0.0,45.0,0.0,11.25
468,India,South Africa,Ravichandran Ashwin,4.0,0.0,26.0,1.0,6.5
469,South Africa,India,Kyle Abbott,3.0,0.0,21.0,0.0,7.0
469,South Africa,India,Imran Tahir,4.0,0.0,24.0,2.0,6.0
469,South Africa,India,Kagiso Rabada,4.0,0.0,18.0,1.0,4.5
469,South Africa,India,Chris Morris,2.2,0.0,16.0,2.0,6.86
469,South Africa,India,Albie Morkel,4.0,0.0,12.0,3.0,3.0
469,India,South Africa,Bhuvneshwar Kumar,2.0,0.0,13.0,0.0,6.5
469,India,South Africa,Ravichandran Ashwin,4.0,0.0,24.0,3.0,6.0
469,India,South Africa,Harbhajan Singh,4.0,0.0,20.0,0.0,5.0
469,India,South Africa,Mohit Sharma,1.0,0.0,7.0,0.0,7.0
